ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
15.55407,7.474016,5.406237,5.852995,3.34486,14.22886,0.2791605,41.91598,25.40049,LEFT_ACCELERATE
15.46687,7.529116,5.325059,5.898474,3.298887,13.79525,0.2791693,43.38834,25.50371,LEFT_ACCELERATE
15.03122,7.481778,5.455884,5.97133,3.228252,13.22556,0.2791686,44.8322,25.60798,LEFT_ACCELERATE
14.41953,7.337207,5.888792,5.983034,3.222259,12.6025,0.2791686,46.21375,25.70981,LEFT_ACCELERATE
14.71858,7.436506,5.623351,6.015162,3.190172,11.92596,0.2791853,47.38271,25.80068,LEFT_ACCELERATE
15.95229,7.860608,4.782357,6.143287,3.057276,10.88708,0.2792048,48.65752,25.91153,LEFT_ACCELERATE
17.18642,8.338972,4.109455,6.385351,2.83684,9.877404,0.2791981,49.55419,26.00245,LEFT_ACCELERATE
17.78127,8.634645,3.692312,6.653141,2.569479,8.611471,0.2791844,50.46023,26.10713,LEFT_ACCELERATE
19.3864,9.040128,3.220468,6.916728,2.309575,7.343997,0.2791863,51.18661,26.20542,LEFT_ACCELERATE
-1,9.348105,2.830563,7.180217,2.037664,6.047548,0.2791788,51.76546,26.30086,LEFT_ACCELERATE
-1,9.231704,2.742888,7.363541,1.834498,4.591646,0.2791681,52.36105,26.4065,ACCELERATE
19.89611,8.838342,3.062855,7.394341,1.820596,3.220384,0.2791632,52.95318,26.50679,ACCELERATE
18.52825,8.371326,3.812543,7.315167,1.97427,1.947989,0.2791618,53.52699,26.60051,ACCELERATE
17.2072,7.828932,5.239366,7.126849,2.286948,0.5772173,0.2791597,54.15938,26.70186,LEFT_ACCELERATE
17.8367,7.41615,6.121417,6.808017,2.655264,-0.8928897,0.2791638,54.76867,26.8088,LEFT_ACCELERATE
-1,7.304304,5.871341,6.506661,2.900737,-2.21113,0.2791754,55.15741,26.90125,LEFT_ACCELERATE
-1,7.223109,5.816675,6.256872,3.133831,-3.73522,0.2791717,55.46384,27.0057,LEFT_ACCELERATE
-1,6.945477,6.240695,6.02398,3.402497,-5.158339,0.279164,55.73049,27.10292,ACCELERATE
-1,6.59609,6.798781,5.733434,3.705318,-6.639485,0.2791617,56.02966,27.20437,ACCELERATE
-1,6.239697,7.368613,5.424816,4.014488,-8.040856,0.2791608,56.32618,27.30054,ACCELERATE
-1,5.901237,7.835576,5.081273,4.33434,-9.590456,0.2791601,56.65303,27.40687,LEFT_ACCELERATE
-1,5.896253,7.50127,4.795007,4.50815,-10.97381,0.2791655,56.86275,27.50092,LEFT_ACCELERATE
-1,6.439013,6.582158,4.691352,4.512932,-12.54624,0.2791855,56.90408,27.6068,LEFT_ACCELERATE
-1,7.270475,5.849337,4.831648,4.384998,-14.01067,0.2791789,56.76324,27.70574,LEFT_ACCELERATE
-1,7.860693,5.429782,5.045335,4.193797,-15.40444,0.279168,56.5661,27.80027,ACCELERATE
-1,8.172293,5.171839,5.243869,3.995493,-16.89705,0.2791639,56.37223,27.90133,ACCELERATE
-1,8.412976,4.949133,5.416841,3.822222,-18.38262,0.2791608,56.1996,28.00174,ACCELERATE
-1,8.54004,4.739532,5.579297,3.659556,-19.91368,0.2791612,56.03495,28.10513,ACCELERATE
-1,8.541413,4.55329,5.72701,3.511722,-21.32798,0.2791603,55.89048,28.20057,ACCELERATE
19.84875,8.425442,4.435576,5.877708,3.360946,-22.86201,0.2791606,55.73919,28.30405,ACCELERATE
18.40246,8.222383,4.472505,6.001439,3.221032,-24.29273,0.2791606,55.60143,28.40055,ACCELERATE
16.88532,7.921396,4.725214,6.07168,3.129787,-25.79869,0.2791598,55.45874,28.50211,ACCELERATE
15.3831,7.543256,5.321301,6.064394,3.146675,-27.33571,0.2791603,55.31474,28.60575,ACCELERATE
13.90606,7.099379,6.666698,5.973595,3.280935,-28.81084,0.2791616,55.17754,28.70521,ACCELERATE
12.39515,6.575495,-1,5.793293,3.557063,-30.31754,0.27916,55.03767,28.8068,LEFT_ACCELERATE
11.39539,6.133143,-1,5.533271,3.897349,-31.72829,0.2791616,54.86969,28.90222,LEFT_ACCELERATE
11.12791,5.873664,-1,5.246029,4.166791,-33.15345,0.2791761,54.56522,29.00025,LEFT_ACCELERATE
11.59132,5.827571,-1,5.021658,4.293027,-34.56564,0.2792038,54.03725,29.10182,LEFT_ACCELERATE
12.70769,6.046038,-1,4.95035,4.273006,-35.90983,0.2792058,53.22253,29.20779,LEFT_ACCELERATE
13.38967,6.236959,8.710917,5.008597,4.201086,-36.98768,0.2791914,52.32947,29.30202,LEFT_ACCELERATE
13.22739,6.233772,9.106101,5.070596,4.141471,-38.05135,0.2791779,51.29542,29.40168,LEFT_ACCELERATE
12.54661,6.035686,-1,5.061208,4.192475,-39.07672,0.2791671,50.24774,29.50013,LEFT_ACCELERATE
12.78483,6.007482,10.87877,4.998262,4.2479,-40.07442,0.279175,49.05528,29.60471,LEFT_ACCELERATE
13.7629,6.179463,8.534246,5.00216,4.209812,-40.86965,0.279185,47.79034,29.70528,LEFT_ACCELERATE
14.12337,6.196709,8.391567,5.045359,4.180638,-41.51844,0.2791775,46.51178,29.80163,LEFT_ACCELERATE
13.21381,5.928604,10.11087,5.013733,4.270673,-42.17402,0.2791664,45.16391,29.90228,ACCELERATE
11.80507,5.485595,12.64467,4.860924,4.551053,-42.87204,0.2791623,43.79969,30.00517,ACCELERATE
10.37376,4.962802,15.22971,4.597571,4.998097,-43.57223,0.2791613,42.4771,30.10565,ACCELERATE
9.033152,4.399025,17.51879,4.238225,5.571548,-44.24548,0.2791601,41.22501,30.2011,LEFT_ACCELERATE
8.479854,3.886039,16.8541,3.749133,6.098606,-44.89955,0.2791626,39.88998,30.30098,LEFT_ACCELERATE
9.456463,3.549169,14.08961,3.292008,6.370503,-45.40656,0.2791834,38.47867,30.4019,LEFT_ACCELERATE
