ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
15.24991,7.553448,5.39714,6.146603,3.052707,8.204942,0.2791726,51.48418,26.20172,,LEFT_ACCELERATE
15.26994,7.556379,5.386159,6.150137,3.050798,8.140455,0.2791727,51.53125,26.20709,,LEFT_ACCELERATE
15.30165,7.562886,5.36746,6.155365,3.048067,8.043147,0.2791728,51.60229,26.21519,,LEFT_ACCELERATE
15.35127,7.573238,5.340301,6.163623,3.044135,7.981347,0.279173,51.64724,26.22033,,LEFT_ACCELERATE
15.38458,7.580428,5.323178,6.167903,3.041623,7.912323,0.2791739,51.69498,26.22597,,LEFT_ACCELERATE
15.43449,7.593148,5.295595,6.169694,3.036887,7.848639,0.2791747,51.73903,26.23118,,LEFT_ACCELERATE
15.4882,7.605252,5.270986,6.171576,3.032632,7.786905,0.2791753,51.78173,26.23623,,LEFT_ACCELERATE
15.53027,7.617327,5.247818,6.173609,3.028613,7.720342,0.2791763,51.82695,26.24164,,LEFT_ACCELERATE
15.58081,7.630309,5.2208,6.176664,3.02373,7.599508,0.2791783,51.9057,26.25134,,LEFT_ACCELERATE
15.69203,7.650638,5.169311,6.185477,3.012469,7.521823,0.2791794,51.95633,26.25757,,LEFT_ACCELERATE
15.76658,7.664451,5.137917,6.191621,3.005463,7.429178,0.2791798,52.01453,26.26493,,LEFT_ACCELERATE
15.84969,7.681316,5.103585,6.201172,2.999703,7.349203,0.2791798,52.06386,26.27125,,LEFT_ACCELERATE
15.92007,7.6963,5.075762,6.210503,2.99446,7.288059,0.2791799,52.10157,26.27608,,LEFT_ACCELERATE
15.97534,7.708114,5.055225,6.213545,2.990557,7.179535,0.2791803,52.16674,26.2846,,LEFT_ACCELERATE
16.06809,7.729308,5.021417,6.218666,2.982436,7.106328,0.2791805,52.2097,26.2903,,LEFT_ACCELERATE
16.1279,7.743788,5.000234,6.223302,2.976292,7.03786,0.2791807,52.24987,26.29564,,LEFT_ACCELERATE
16.18515,7.752099,4.981002,6.227841,2.970638,6.975528,0.2791812,52.28628,26.3005,,LEFT_ACCELERATE
16.23778,7.7586,4.964056,6.232277,2.965441,6.912696,0.2791809,52.32153,26.30534,,LEFT_ACCELERATE
16.28413,7.765023,4.948439,6.238144,2.95908,6.845211,0.2791807,52.35938,26.31054,,LEFT_ACCELERATE
16.33497,7.772148,4.932066,6.244594,2.952318,6.749242,0.2791804,52.41322,26.31794,,LEFT_ACCELERATE
16.40932,7.782679,4.90945,6.25403,2.943042,6.67904,0.27918,52.45172,26.32332,,LEFT_ACCELERATE
16.45514,7.789444,4.895689,6.26184,2.938919,6.596966,0.2791798,52.49611,26.32959,,LEFT_ACCELERATE
16.50252,7.796705,4.881917,6.270556,2.93368,6.524853,0.2791794,52.53511,26.3351,,LEFT_ACCELERATE
16.54512,7.803293,4.875894,6.273523,2.929146,6.454047,0.2791793,52.57329,26.3405,,LEFT_ACCELERATE
16.5866,7.809807,4.870483,6.276665,2.924664,6.340176,0.2791794,52.63305,26.34914,,LEFT_ACCELERATE
16.63609,7.817456,4.866336,6.283517,2.916219,6.270226,0.2791794,52.66975,26.35445,,LEFT_ACCELERATE
16.66735,7.816948,4.863887,6.28785,2.911084,6.210455,0.2791794,52.70111,26.35898,,LEFT_ACCELERATE
16.69451,7.816602,4.861893,6.291622,2.906731,6.135698,0.2791788,52.73968,26.36463,,LEFT_ACCELERATE
16.71154,7.813877,4.864207,6.297058,2.900798,6.063048,0.279178,52.77702,26.37012,,LEFT_ACCELERATE
16.72477,7.810791,4.86747,6.302542,2.894946,5.992373,0.2791773,52.81334,26.37546,,LEFT_ACCELERATE
16.7378,7.807856,4.870658,6.307939,2.890996,5.878556,0.2791763,52.87146,26.38404,,LEFT_ACCELERATE
16.74716,7.80148,4.879091,6.317073,2.887584,5.804309,0.2791759,52.9091,26.38963,,LEFT_ACCELERATE
16.74432,7.796082,4.888702,6.323329,2.885208,5.733755,0.2791755,52.94488,26.39494,,LEFT_ACCELERATE
16.74172,7.790977,4.904169,6.325938,2.882972,5.672174,0.2791752,52.97611,26.39958,,LEFT_ACCELERATE
16.73949,7.786544,4.91757,6.326915,2.881035,5.61448,0.2791749,53.00519,26.40392,,LEFT_ACCELERATE
16.72484,7.780429,4.934035,6.328137,2.879153,5.53538,0.279174,53.04504,26.40986,,LEFT_ACCELERATE
16.70271,7.771775,4.957039,6.329882,2.876566,5.435789,0.2791729,53.09522,26.41735,,LEFT_ACCELERATE
16.6747,7.760885,4.985829,6.33211,2.87333,5.370731,0.2791725,53.128,26.42225,,LEFT_ACCELERATE
16.64946,7.748703,5.006783,6.333639,2.871268,5.306793,0.279172,53.16021,26.42705,,LEFT_ACCELERATE
16.6164,7.735288,5.029923,6.335235,2.87076,5.244338,0.2791716,53.19168,26.43175,,LEFT_ACCELERATE
16.58403,7.722164,5.052471,6.336789,2.872265,5.188928,0.2791712,53.2196,26.43591,,LEFT_ACCELERATE
16.55521,7.710514,5.074713,6.338175,2.873602,5.12707,0.2791708,53.2508,26.44057,,LEFT_ACCELERATE
16.52115,7.697207,5.106649,6.339723,2.875135,5.019078,0.2791697,53.30558,26.4487,,LEFT_ACCELERATE
16.43816,7.670229,5.171304,6.342322,2.87833,4.946254,0.2791691,53.34252,26.45418,,LEFT_ACCELERATE
16.38218,7.652025,5.214763,6.344082,2.88048,4.888902,0.2791687,53.37161,26.4585,,ACCELERATE
16.3379,7.637685,5.248928,6.34547,2.882174,4.812918,0.2791685,53.41054,26.46423,,ACCELERATE
16.26543,7.616295,5.299995,6.346769,2.884892,4.742561,0.2791681,53.4467,26.46955,,ACCELERATE
16.19367,7.595716,5.349176,6.34411,2.887554,4.686229,0.2791678,53.47565,26.4738,,ACCELERATE
16.1363,7.579236,5.391333,6.341978,2.889689,4.581125,0.2791674,53.52981,26.48174,,ACCELERATE
16.02899,7.548333,5.485831,6.337876,2.899074,4.501063,0.2791668,53.57145,26.4878,,ACCELERATE
15.9463,7.524337,5.558815,6.334391,2.907181,4.436671,0.2791663,53.60493,26.49267,,ACCELERATE
15.87979,7.505041,5.617532,6.331593,2.913697,4.360652,0.2791659,53.64446,26.49842,,ACCELERATE
15.80127,7.482249,5.686874,6.328279,2.921398,4.29279,0.2791656,53.68001,26.50357,,ACCELERATE
15.73032,7.461579,5.749568,6.325091,2.92852,4.222262,0.2791654,53.71706,26.50892,,ACCELERATE
15.65632,7.43994,5.823777,6.321668,2.936039,4.117512,0.2791651,53.77211,26.51686,,ACCELERATE
15.54637,7.403181,5.946325,6.316581,2.947208,4.035593,0.2791648,53.8153,26.52308,,LEFT_ACCELERATE
15.46303,7.374243,6.040751,6.312402,2.95604,3.938755,0.2791643,53.86653,26.53044,,LEFT_ACCELERATE
15.36783,7.340322,6.150668,6.307223,2.971299,3.854486,0.2791637,53.91111,26.53684,,LEFT_ACCELERATE
15.28486,7.310798,6.246181,6.302714,2.985311,3.790746,0.2791635,53.94482,26.54168,,LEFT_ACCELERATE
15.227,7.289131,6.332335,6.299213,2.995795,3.6615,0.2791632,54.01309,26.55149,,LEFT_ACCELERATE
15.12761,7.247739,6.494648,6.285255,3.016601,3.585402,0.2791632,54.05329,26.55727,,LEFT_ACCELERATE
15.06894,7.223346,6.589626,6.27623,3.02885,3.515017,0.2791628,54.09029,26.56261,,LEFT_ACCELERATE
15.02313,7.202095,6.670227,6.267797,3.039825,3.446757,0.2791624,54.12598,26.56778,,LEFT_ACCELERATE
14.98713,7.182795,6.741066,6.259533,3.050117,3.38495,0.2791621,54.15829,26.57247,,LEFT_ACCELERATE
14.95432,7.165315,6.820265,6.252067,3.059433,3.286676,0.2791616,54.20968,26.57991,,LEFT_ACCELERATE
14.90202,7.137486,6.949255,6.24021,3.07719,3.212665,0.2791614,54.24762,26.5855,,LEFT_ACCELERATE
14.88383,7.120054,7.024677,6.231405,3.091085,3.133423,0.2791613,54.28823,26.59148,,LEFT_ACCELERATE
14.86458,7.101445,7.103905,6.222019,3.105941,3.049261,0.2791612,54.33137,26.59783,,LEFT_ACCELERATE
14.84405,7.081677,7.186707,6.212098,3.121722,2.974724,0.279161,54.36892,26.60343,,LEFT_ACCELERATE
14.8371,7.063695,7.241485,6.203677,3.134808,2.891013,0.2791607,54.41063,26.60971,,LEFT_ACCELERATE
14.83718,7.042616,7.296468,6.194523,3.148876,2.778815,0.2791604,54.46653,26.61813,,LEFT_ACCELERATE
14.83761,7.014387,7.387955,6.178567,3.16775,2.691716,0.2791606,54.50879,26.62463,,LEFT_ACCELERATE
14.85671,6.995674,7.43842,6.163769,3.180907,2.593575,0.279161,54.55587,26.63195,,LEFT_ACCELERATE
14.88736,6.976098,7.485282,6.147481,3.195077,2.498925,0.2791614,54.60129,26.639,,LEFT_ACCELERATE
14.91773,6.957279,7.529356,6.131926,3.212911,2.37722,0.2791609,54.65829,26.64802,,LEFT_ACCELERATE
14.92749,6.93077,7.60812,6.114552,3.235889,2.278384,0.27916,54.70443,26.65535,,LEFT_ACCELERATE
14.93277,6.909029,7.672881,6.100801,3.254505,2.182498,0.2791598,54.74888,26.66245,,LEFT_ACCELERATE
14.93289,6.887603,7.738248,6.088029,3.272415,2.095001,0.2791607,54.78888,26.66891,,LEFT_ACCELERATE
14.92395,6.867474,7.803561,6.077285,3.28846,2.017117,0.2791615,54.82449,26.67466,,LEFT_ACCELERATE
14.91606,6.849547,7.860855,6.067762,3.302752,1.87538,0.2791619,54.88894,26.68511,,LEFT_ACCELERATE
14.88198,6.809608,7.978807,6.047457,3.328937,1.786818,0.2791613,54.92898,26.69164,,LEFT_ACCELERATE
14.84754,6.781991,8.061471,6.032465,3.346279,1.714957,0.2791608,54.96148,26.69693,,LEFT_ACCELERATE
14.81945,6.759562,8.127964,6.020319,3.363311,1.629486,0.2791607,55.00005,26.70323,,LEFT_ACCELERATE
14.77606,6.731901,8.214339,6.006324,3.383789,1.540831,0.2791615,55.03999,26.70976,,LEFT_ACCELERATE
14.72103,6.702236,8.311158,5.992234,3.405262,1.419475,0.2791625,55.09465,26.71869,,LEFT_ACCELERATE
14.64524,6.661598,8.442721,5.972977,3.434632,1.33603,0.2791621,55.13239,26.72484,,LEFT_ACCELERATE
14.57432,6.63156,8.54858,5.960234,3.455548,1.247128,0.2791618,55.17265,26.73139,,LEFT_ACCELERATE
14.49324,6.598944,8.665772,5.946785,3.478044,1.174649,0.2791617,55.20546,26.73674,,ACCELERATE
14.42698,6.572347,8.761122,5.935828,3.49638,1.109525,0.2791617,55.23502,26.74154,,ACCELERATE
14.36514,6.548148,8.848797,5.925982,3.512996,0.9721953,0.2791617,55.29768,26.75167,,ACCELERATE
14.22484,6.495787,9.0429,5.90521,3.553556,0.8994031,0.2791617,55.3309,26.75705,,ACCELERATE
14.15047,6.468024,9.145782,5.894179,3.576444,0.8140072,0.2791616,55.37001,26.76335,,ACCELERATE
14.06256,6.435266,9.267094,5.876454,3.603458,0.7259297,0.2791616,55.41048,26.76986,,ACCELERATE
13.97153,6.401316,9.392803,5.858045,3.631471,0.6518304,0.2791615,55.44453,26.77534,,ACCELERATE
13.89491,6.372758,9.498572,5.842563,3.655028,0.5251929,0.2791615,55.5029,26.7847,,ACCELERATE
13.76322,6.319279,9.680251,5.815919,3.69551,0.4491351,0.2791615,55.53806,26.79032,,ACCELERATE
13.68378,6.28652,9.789867,5.79981,3.719951,0.3578449,0.2791616,55.58027,26.79708,,ACCELERATE
13.58834,6.247202,9.921413,5.780476,3.749282,0.2868141,0.2791613,55.61319,26.80233,,ACCELERATE
13.51377,6.216514,10.02412,5.765353,3.774756,0.2117681,0.2791612,55.64809,26.80789,,ACCELERATE
13.43471,6.183957,10.13317,5.749263,3.803225,0.07862206,0.2791609,55.71001,26.81775,,LEFT_ACCELERATE
13.29441,6.126191,10.32648,5.720715,3.853733,-0.009957775,0.2791609,55.75114,26.8243,,LEFT_ACCELERATE
13.21229,6.088849,10.44229,5.701252,3.886698,-0.1175936,0.2791611,55.80109,26.83227,,LEFT_ACCELERATE
13.11938,6.044152,10.57424,5.677318,3.926325,-0.1818445,0.2791611,55.83091,26.83703,,LEFT_ACCELERATE
13.0638,6.017454,10.65276,5.66303,3.949978,-0.2898214,0.279161,55.88068,26.84501,,LEFT_ACCELERATE
12.98679,5.974418,10.7643,5.632507,3.988481,-0.3962449,0.2791607,55.92953,26.85287,,LEFT_ACCELERATE
12.9203,5.933045,10.86168,5.602006,4.025676,-0.4625634,0.2791606,55.95998,26.85777,,LEFT_ACCELERATE
12.87862,5.907236,10.92188,5.583015,4.050961,-0.5472295,0.2791606,55.99835,26.86401,,LEFT_ACCELERATE
12.83844,5.875929,10.98226,5.558631,4.083612,-0.6195544,0.2791606,56.03091,26.86934,,LEFT_ACCELERATE
12.81023,5.849942,11.0258,5.53775,4.11087,-0.6856565,0.2791606,56.06065,26.8742,,LEFT_ACCELERATE
12.78418,5.826182,11.06527,5.518706,4.135753,-0.8102857,0.2791605,56.11615,26.88337,,LEFT_ACCELERATE
12.74688,5.780702,11.1245,5.482919,4.181316,-0.8871399,0.2791603,56.14976,26.889,,LEFT_ACCELERATE
12.73645,5.751974,11.14558,5.460969,4.208004,-0.9563372,0.2791601,56.18002,26.89407,,LEFT_ACCELERATE
12.72696,5.726089,11.16447,5.441259,4.23201,-1.025664,0.27916,56.21032,26.89915,,LEFT_ACCELERATE
12.71738,5.70015,11.1831,5.42157,4.256036,-1.090501,0.2791602,56.23778,26.90388,,LEFT_ACCELERATE
12.72378,5.677884,11.18309,5.403466,4.276734,-1.165435,0.2791605,56.26929,26.90934,,LEFT_ACCELERATE
12.73519,5.652651,11.17894,5.382233,4.300201,-1.279972,0.279161,56.31745,26.91769,,LEFT_ACCELERATE
12.75316,5.614082,11.17284,5.343324,4.336036,-1.365384,0.2791611,56.35228,26.92389,,LEFT_ACCELERATE
12.78255,5.5875,11.15214,5.314898,4.364351,-1.453529,0.279161,56.38757,26.93027,,LEFT_ACCELERATE
12.82332,5.561405,11.12155,5.285992,4.392496,-1.532555,0.2791609,56.4192,26.93599,,LEFT_ACCELERATE
12.86066,5.538031,11.09492,5.260232,4.417708,-1.635099,0.2791611,56.4593,26.94338,,LEFT_ACCELERATE
12.91539,5.508956,11.05663,5.227893,4.449208,-1.764108,0.2791619,56.5083,26.95266,,LEFT_ACCELERATE
12.99397,5.474256,11.00296,5.188848,4.487047,-1.845214,0.2791623,56.53911,26.95849,,LEFT_ACCELERATE
13.04505,5.452466,10.97043,5.16449,4.510835,-1.946341,0.2791621,56.57629,26.96572,,LEFT_ACCELERATE
13.08914,5.430841,10.94842,5.136601,4.54051,-2.04015,0.279162,56.61047,26.97243,,LEFT_ACCELERATE
13.12572,5.402802,10.93274,5.111428,4.568037,-2.161078,0.2791622,56.65436,26.98107,,LEFT_ACCELERATE
13.1717,5.366624,10.91532,5.074369,4.603474,-2.272736,0.2791632,56.69369,26.98902,,LEFT_ACCELERATE
13.19759,5.333047,10.91299,5.040427,4.629661,-2.362391,0.279164,56.72527,26.99541,,LEFT_ACCELERATE
13.21875,5.306067,10.91142,5.013293,4.657656,-2.467685,0.2791646,56.76204,27.0029,,LEFT_ACCELERATE
13.23215,5.273809,10.91857,4.982411,4.690877,-2.562103,0.2791643,56.79456,27.0096,,LEFT_ACCELERATE
13.22674,5.244075,10.93761,4.956028,4.721163,-2.686956,0.2791638,56.83757,27.01847,,LEFT_ACCELERATE
13.21989,5.20471,10.96258,4.921239,4.761168,-2.776883,0.2791637,56.8683,27.02485,,LEFT_ACCELERATE
13.19371,5.175126,10.99544,4.89734,4.790847,-2.886737,0.2791635,56.90575,27.03264,,LEFT_ACCELERATE
13.15316,5.138484,11.04116,4.868611,4.827422,-2.96279,0.2791635,56.93167,27.03804,,LEFT_ACCELERATE
13.12485,5.113088,11.07267,4.848747,4.852726,-3.093009,0.2791631,56.97608,27.04727,,LEFT_ACCELERATE
13.04311,5.067349,11.14981,4.815955,4.897806,-3.202414,0.2791628,57.01339,27.05503,,LEFT_ACCELERATE
12.96648,5.028392,11.21967,4.784116,4.936063,-3.302944,0.2791626,57.04776,27.06217,,LEFT_ACCELERATE
12.88878,4.992032,11.28881,4.754101,4.971657,-3.388801,0.2791626,57.07728,27.06826,,ACCELERATE
12.80886,4.95992,11.35766,4.728851,5.002953,-3.452704,0.2791625,57.09925,27.0728,,ACCELERATE
12.74931,4.936021,11.40892,4.710062,5.026239,-3.579668,0.2791623,57.14297,27.08182,,ACCELERATE
12.62982,4.888389,11.51148,4.672685,5.072638,-3.685202,0.2791623,57.17954,27.08932,,LEFT_ACCELERATE
12.52717,4.848349,11.59938,4.641476,5.111618,-3.787928,0.2791622,57.21514,27.09662,,LEFT_ACCELERATE
12.42723,4.809368,11.68487,4.611093,5.149567,-3.858851,0.2791623,57.23969,27.10166,,LEFT_ACCELERATE
12.36448,4.782891,11.73897,4.58987,5.175373,-3.937644,0.2791622,57.26691,27.10725,,LEFT_ACCELERATE
12.30884,4.754441,11.78768,4.565742,5.203157,-4.060393,0.279162,57.30931,27.11597,,LEFT_ACCELERATE
12.22187,4.7101,11.86331,4.528187,5.246405,-4.158168,0.2791618,57.34288,27.12291,,LEFT_ACCELERATE
12.16441,4.67573,11.91362,4.498016,5.279923,-4.253723,0.2791618,57.3754,27.12969,,LEFT_ACCELERATE
12.12418,4.643428,11.94941,4.468013,5.311427,-4.333404,0.2791617,57.40251,27.13534,,LEFT_ACCELERATE
12.0905,4.616464,11.97906,4.438941,5.337677,-4.416238,0.2791615,57.43056,27.14121,,LEFT_ACCELERATE
12.0598,4.588848,12.00603,4.40871,5.364534,-4.543243,0.2791613,57.47268,27.1502,,LEFT_ACCELERATE
12.04071,4.549055,12.0247,4.362189,5.403218,-4.615589,0.2791612,57.49668,27.15531,,LEFT_ACCELERATE
12.02983,4.52636,12.03528,4.335758,5.425236,-4.687594,0.2791612,57.52049,27.16041,,LEFT_ACCELERATE
12.0206,4.50392,12.04436,4.309493,5.446974,-4.782403,0.2791612,57.55079,27.16709,,LEFT_ACCELERATE
12.03586,4.477034,12.03556,4.275069,5.473053,-4.871071,0.2791612,57.57912,27.17334,,LEFT_ACCELERATE
12.05039,4.451852,12.02752,4.242978,5.497437,-5.013417,0.2791609,57.62413,27.18336,,LEFT_ACCELERATE
12.0688,4.411479,12.01899,4.192467,5.536446,-5.0983,0.2791607,57.65041,27.18933,,LEFT_ACCELERATE
12.07361,4.387482,12.01873,4.163379,5.559562,-5.188436,0.2791604,57.6783,27.19567,,LEFT_ACCELERATE
12.07879,4.361978,12.01853,4.13258,5.584089,-5.268929,0.2791605,57.7031,27.20132,,LEFT_ACCELERATE
12.07881,4.339003,12.02164,4.105457,5.60613,-5.345065,0.2791608,57.72617,27.20667,,LEFT_ACCELERATE
12.06455,4.316744,12.03438,4.086243,5.627392,-5.462737,0.2791613,57.76184,27.21492,,LEFT_ACCELERATE
12.04227,4.2823,12.0539,4.045217,5.660238,-5.551913,0.2791615,57.78882,27.22118,,LEFT_ACCELERATE
12.02042,4.255918,12.07186,4.014421,5.685324,-5.659489,0.2791612,57.82112,27.22872,,LEFT_ACCELERATE
11.96903,4.222827,12.10999,3.978545,5.716652,-5.731976,0.2791611,57.84288,27.2338,,LEFT_ACCELERATE
11.93418,4.200514,12.13551,3.954399,5.737748,-5.808491,0.2791609,57.86586,27.23916,,LEFT_ACCELERATE
11.89703,4.176937,12.16248,3.928928,5.760009,-5.908417,0.2791609,57.89599,27.24617,,LEFT_ACCELERATE
11.8159,4.144109,12.21935,3.896718,5.790902,-6.008121,0.2791611,57.92607,27.25316,,ACCELERATE
11.73017,4.111075,12.27908,3.864726,5.821966,-6.085863,0.2791612,57.94952,27.25861,,ACCELERATE
11.6633,4.085311,12.3256,3.839787,5.846184,-6.185366,0.2791612,57.97972,27.26559,,ACCELERATE
11.56967,4.05169,12.39055,3.807926,5.87778,-6.269279,0.279161,58.00523,27.27148,,ACCELERATE
11.48901,4.023196,12.44644,3.781065,5.904555,-6.364936,0.279161,58.03433,27.27819,,ACCELERATE
11.39715,3.990703,12.51018,3.750432,5.935087,-6.476659,0.279161,58.06847,27.28604,,ACCELERATE
11.28882,3.952528,12.58529,3.714489,5.970957,-6.557468,0.2791607,58.0932,27.29171,,ACCELERATE
11.21017,3.92487,12.63982,3.688458,5.996946,-6.630293,0.2791605,58.11549,27.29683,,ACCELERATE
11.1393,3.899936,12.68896,3.664989,6.020373,-6.710217,0.2791607,58.14002,27.30244,,ACCELERATE
11.06113,3.872489,12.74318,3.639173,6.046165,-6.787563,0.2791609,58.16384,27.30787,,ACCELERATE
10.98495,3.84582,12.79594,3.614107,6.071225,-6.903544,0.2791612,58.19956,27.31602,,ACCELERATE
10.87073,3.805829,12.87514,3.576519,6.108805,-6.985175,0.2791615,58.22474,27.32176,,ACCELERATE
10.79017,3.777625,12.931,3.55002,6.135309,-7.058252,0.2791611,58.24737,27.32689,,ACCELERATE
10.71765,3.752271,12.98128,3.526206,6.159134,-7.141242,0.2791607,58.27308,27.33273,,ACCELERATE
10.63515,3.723467,13.03847,3.49915,6.186204,-7.212914,0.2791603,58.29527,27.33776,,ACCELERATE
10.56401,3.6986,13.08779,3.475796,6.209573,-7.273089,0.2791603,58.31395,27.34199,,ACCELERATE
10.50413,3.677669,13.12938,3.456138,6.229246,-7.40506,0.2791606,58.35503,27.35127,,ACCELERATE
10.37243,3.631628,13.22085,3.412905,6.272517,-7.472614,0.2791608,58.37606,27.35602,,ACCELERATE
10.30479,3.608059,13.26767,3.390776,6.294667,-7.555346,0.279161,58.40186,27.36184,,ACCELERATE
10.22213,3.579154,13.32514,3.363632,6.321834,-7.636952,0.2791606,58.42738,27.36758,,ACCELERATE
10.1401,3.550539,13.38203,3.336767,6.34873,-7.696493,0.2791604,58.446,27.37177,,ACCELERATE
10.08029,3.529669,13.42351,3.317172,6.368347,-7.793935,0.27916,58.47648,27.37862,,ACCELERATE
9.982524,3.495508,13.4914,3.285098,6.400457,-7.907434,0.27916,58.51197,27.38661,,LEFT_ACCELERATE
9.877874,3.456257,13.56229,3.247408,6.437203,-8.017157,0.2791604,58.54627,27.39433,,LEFT_ACCELERATE
9.7784,3.418422,13.62892,3.210924,6.472578,-8.086292,0.2791606,58.56789,27.39919,,LEFT_ACCELERATE
9.715528,3.39457,13.67095,3.187935,6.494867,-8.146537,0.2791604,58.58657,27.40342,,LEFT_ACCELERATE
9.671169,3.374518,13.69806,3.167712,6.513423,-8.21294,0.2791602,58.60713,27.40809,,LEFT_ACCELERATE
9.62458,3.352597,13.72561,3.145384,6.53364,-8.32497,0.2791599,58.64181,27.41596,,LEFT_ACCELERATE
9.545816,3.315588,13.77174,3.107744,6.56773,-8.397717,0.2791599,58.66423,27.42107,,LEFT_ACCELERATE
9.498046,3.291834,13.79826,3.083305,6.589518,-8.476965,0.2791601,58.68826,27.42663,,LEFT_ACCELERATE
9.460383,3.26715,13.81377,3.056655,6.611835,-8.547512,0.2791603,58.70964,27.43158,,LEFT_ACCELERATE
9.426892,3.245158,13.82744,3.032957,6.631692,-8.607839,0.2791604,58.72793,27.43582,,LEFT_ACCELERATE
9.397815,3.226336,13.83915,3.012715,6.648668,-8.669918,0.2791606,58.74672,27.44017,,LEFT_ACCELERATE
9.368513,3.207007,13.85054,2.991904,6.666066,-8.783921,0.27916,58.78016,27.44815,,LEFT_ACCELERATE
9.344017,3.174142,13.84519,2.954026,6.694989,-8.862026,0.2791597,58.80307,27.45361,,LEFT_ACCELERATE
9.326975,3.151587,13.84163,2.928136,6.714802,-8.926366,0.2791594,58.82194,27.45812,,LEFT_ACCELERATE
9.312807,3.132985,13.83879,2.906844,6.731122,-9.000134,0.2791594,58.84292,27.46327,,LEFT_ACCELERATE
9.312536,3.113117,13.82212,2.882734,6.748195,-9.072958,0.2791597,58.86326,27.46835,,LEFT_ACCELERATE
9.321374,3.094323,13.79825,2.859147,6.764125,-9.147894,0.27916,58.88419,27.47357,,LEFT_ACCELERATE
9.330874,3.074952,13.774,2.834928,6.780543,-9.250753,0.2791603,58.91274,27.48074,,LEFT_ACCELERATE
9.347126,3.048635,13.73899,2.801908,6.802767,-9.345283,0.2791601,58.93755,27.48731,,LEFT_ACCELERATE
9.386985,3.027033,13.68897,2.772657,6.820501,-9.423779,0.27916,58.95815,27.49276,,LEFT_ACCELERATE
9.421038,3.009064,13.6482,2.74846,6.835276,-9.491614,0.27916,58.97596,27.49747,,LEFT_ACCELERATE
9.451353,2.993497,13.61341,2.727598,6.848093,-9.55497,0.2791601,58.99205,27.50186,,LEFT_ACCELERATE
9.489775,2.979945,13.57468,2.708563,6.859072,-9.624238,0.2791607,59.00885,27.50665,,LEFT_ACCELERATE
9.547044,2.966582,13.52315,2.688381,6.869643,-9.740219,0.2791617,59.03696,27.51467,,LEFT_ACCELERATE
9.646915,2.944182,13.43857,2.654766,6.887478,-9.830771,0.2791625,59.05861,27.52093,,LEFT_ACCELERATE
9.732657,2.927178,13.37129,2.628911,6.901033,-9.902631,0.2791628,59.07441,27.52588,,LEFT_ACCELERATE
9.824999,2.916023,13.30582,2.60961,6.909616,-9.987734,0.2791632,59.09312,27.53173,,LEFT_ACCELERATE
9.938364,2.90281,13.22984,2.586868,6.919916,-10.05489,0.2791636,59.10788,27.53635,,LEFT_ACCELERATE
10.03108,2.892379,13.17104,2.569011,6.928144,-10.12993,0.2791641,59.12383,27.54151,,LEFT_ACCELERATE
10.14685,2.881625,13.10198,2.549612,6.936608,-10.25619,0.2791654,59.14845,27.55016,,LEFT_ACCELERATE
10.38804,2.867239,12.97115,2.519103,6.947774,-10.33066,0.2791661,59.16298,27.55526,,LEFT_ACCELERATE
10.53836,2.858777,12.89609,2.501247,6.954564,-10.4002,0.2791668,59.17653,27.56002,,LEFT_ACCELERATE
10.68483,2.850904,12.82725,2.484672,6.961024,-10.48983,0.2791679,59.19166,27.56613,,LEFT_ACCELERATE
10.91833,2.844501,12.72548,2.465569,6.966305,-10.56743,0.2791689,59.20474,27.57142,,LEFT_ACCELERATE
11.13188,2.839021,12.63946,2.449168,6.971083,-10.63884,0.2791698,59.21679,27.57629,,LEFT_ACCELERATE
11.33826,2.834019,12.56192,2.434173,6.97566,-10.77235,0.2791725,59.23705,27.58537,,LEFT_ACCELERATE
11.7992,2.82864,12.40545,2.408411,6.981484,-10.9005,0.2791753,59.255,27.59408,,LEFT_ACCELERATE
12.32163,2.82627,12.25086,2.385365,6.985638,-11.0114,0.2791775,59.26984,27.6016,,LEFT_ACCELERATE
12.83277,2.82551,12.11847,2.366357,6.988931,-11.08087,0.2791781,59.2775,27.6063,,LEFT_ACCELERATE
13.19832,2.827677,12.03025,2.356131,6.989263,-11.20642,0.2791792,59.29135,27.6148,,LEFT_ACCELERATE
13.8464,2.831871,11.87551,2.337899,6.990472,-11.28078,0.2791798,59.29956,27.61983,,LEFT_ACCELERATE
14.25385,2.834533,11.78658,2.327252,6.99155,-11.34508,0.2791817,59.3047,27.62417,,LEFT_ACCELERATE
14.5868,2.840248,11.70125,2.319973,6.990257,-11.4322,0.2791841,59.31154,27.63005,,LEFT_ACCELERATE
15.07009,2.848428,11.58781,2.310365,6.98874,-11.49613,0.2791858,59.31657,27.63436,,LEFT_ACCELERATE
15.41319,2.854594,11.50652,2.303412,6.987915,-11.5607,0.2791876,59.32165,27.63872,,LEFT_ACCELERATE
15.72992,2.860983,11.42608,2.296489,6.987313,-11.64076,0.2791885,59.32591,27.64412,,LEFT_ACCELERATE
16.17854,2.872528,11.31985,2.289979,6.984514,-11.75,0.2791892,59.33086,27.65147,,LEFT_ACCELERATE
16.74973,2.890234,11.17565,2.28216,6.980359,-11.81914,0.2791896,59.33398,27.65613,,LEFT_ACCELERATE
